Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 90;5842B90;CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 90;6;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 95;5842B95;CORPIÑO DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 95;15;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 100;5842M100;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 100;13;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 85;5842M85;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 85;27;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 90;5842M90;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 90;18;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 95;5842M95;CORPIÑO DE ALGODÓN Y LYCRA COCOT MELANGE TALLE 95;21;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 100;5842N100;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 100;16;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 85;5842N85;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 85;20;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 90;5842N90;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 90;24;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 95;5842N95;CORPIÑO DE ALGODÓN Y LYCRA COCOT NEGRO TALLE 95;22;;1350;;;21;622,99;;Principal;;Basica;Cocot;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE G;5845BG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE G;5;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE GG;5845BGG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE GG;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE M;5845BM;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE M;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE P;5845BP;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL BLANCO TALLE P;7;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE G;5845NG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE G;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE M;5845NM;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE M;2;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE P;5845NP;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL NEGRO TALLE P;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE G;5845PG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE G;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE GG;5845PGG;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE GG;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE M;5845PM;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE M;4;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE P;5845PP;SOUTIEN SEAMLESS BROCHE FONTAL NIBEL PIEL TALLE P;5;;2699;;;21;1373,63;;Principal;;Basica;NiBel;;
SOUTIEN CON DETALLES DE RED NIBEL TALLE P;5867NP;SOUTIEN CON DETALLES DE RED NIBEL TALLE P;4;;1999;;;21;973,85;;Principal;;Basica;NiBel;;
CAMISÓN DE AMAMANTAR CELESTE TALLE 1;5893CE1;CAMISÓN DE AMAMANTAR CELESTE TALLE 1;5;;2999;;;21;1296;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR CELESTE TALLE 3;5893CE3;CAMISÓN DE AMAMANTAR CELESTE TALLE 3;5;;2999;;;21;1536;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR CELESTE TALLE 4;5893CE4;CAMISÓN DE AMAMANTAR CELESTE TALLE 4;4;;2999;;;21;1536;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR PIEL TALLE 4;5893PI4;CAMISÓN DE AMAMANTAR PIEL TALLE 4;16;;2999;;;21;1536;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR ROSA TALLE 1;5893RO1;CAMISÓN DE AMAMANTAR ROSA TALLE 1;13;;2999;;;21;1296;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR ROSA TALLE 4;5893RO4;CAMISÓN DE AMAMANTAR ROSA TALLE 4;6;;2999;;;21;1536;;Principal;;Remeras y camisetas;Mariana K;;
PIJAMA PINK FUCSIA TALLE 1;5910FU1;PIJAMA PINK FUCSIA TALLE 1;2;;2799;;;21;1224;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK FUCSIA TALLE 3;5910FU3;PIJAMA PINK FUCSIA TALLE 3;2;;2799;;;21;1344;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK GRIS TALLE 1;5910GR1;PIJAMA PINK GRIS TALLE 1;2;;2799;;;21;1224;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK GRIS TALLE 4;5910GR4;PIJAMA PINK GRIS TALLE 4;2;;2799;;;21;1344;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK LILA TALLE 1;5910LI1;PIJAMA PINK LILA TALLE 1;3;;2799;;;21;1224;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 1;5910RS1;PIJAMA PINK ROSA TALLE 1;2;;2799;;;21;1224;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 3;5910RS3;PIJAMA PINK ROSA TALLE 3;2;;2799;;;21;1344;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 4;5910RS4;PIJAMA PINK ROSA TALLE 4;3;;2799;;;21;1344;;Principal;;Pijamas;Mariana K;;
PIJAMA PINK ROSA TALLE 5;5910RS5;PIJAMA PINK ROSA TALLE 5;2;;2799;;;21;1480;;Principal;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 1;5918GR1;PIJAMA RUNNING GRIS TALLE 1;4;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 2;5918GR2;PIJAMA RUNNING GRIS TALLE 2;2;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 3;5918GR3;PIJAMA RUNNING GRIS TALLE 3;2;;2499;;;21;1296;;Principal;;Pijamas;Mariana K;;
PIJAMA RUNNING GRIS TALLE 4;5918GR4;PIJAMA RUNNING GRIS TALLE 4;3;;2499;;;21;1296;;Principal;;Pijamas;Mariana K;;
PIJAMA RUNNING SALMON TALLE 1;5918SA1;PIJAMA RUNNING SALMON TALLE 1;4;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA RUNNING SALMON TALLE 2;5918SA2;PIJAMA RUNNING SALMON TALLE 2;4;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES NEGRO TALLE 4;5929N4;PIJAMA DE NENA DE LUNARES NEGRO TALLE 4;3;;2299;;;21;1000;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES NEGRO TALLE 6;5929N6;PIJAMA DE NENA DE LUNARES NEGRO TALLE 6;3;;2299;;;21;1000;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES ROSA TALLE 14;5929R14;PIJAMA DE NENA DE LUNARES ROSA TALLE 14;2;;2299;;;21;1160;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES ROSA TALLE 4;5929R4;PIJAMA DE NENA DE LUNARES ROSA TALLE 4;4;;2299;;;21;1000;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA DE LUNARES ROSA TALLE 6;5929R6;PIJAMA DE NENA DE LUNARES ROSA TALLE 6;3;;2299;;;21;1000;;Principal;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT CELESTE MUSC CELESTE TALLE 1;5975CC1;PIJAMA CORONA SHORT CELESTE MUSC CELESTE TALLE 1;2;;2899;;;21;1360;;Principal;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 1;5975RB1;PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 1;2;;2899;;;21;1360;;Principal;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 2;5975RB2;PIJAMA CORONA SHORT ROSA MUSC BLANCA TALLE 2;2;;2899;;;21;1360;;Principal;;Pijamas;Mariana K;;
PIJAMA CORONA SHORT ROSA MUSC ROSA TALLE 2;5975RR2;PIJAMA CORONA SHORT ROSA MUSC ROSA TALLE 2;2;;2899;;;21;1360;;Principal;;Pijamas;Mariana K;;
REMERON DE MUJER CORAL TALLE 3;5982CO3;REMERON DE MUJER CORAL TALLE 3;2;;2599;;;21;1240;;Principal;;Pijamas;Mariana K;;
REMERON DE MUJER FUCSIA TALLE 1;5982F1;REMERON DE MUJER FUCSIA TALLE 1;2;;2599;;;21;1160;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO BLANCO TALLE 6;5985BL6;PIJAMA DE NENA GATO BLANCO TALLE 6;3;;2599;;;21;1160;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO BLANCO TALLE 8;5985BL8;PIJAMA DE NENA GATO BLANCO TALLE 8;2;;2599;;;21;1240;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO GRIS TALLE 14;5985GR14;PIJAMA DE NENA GATO GRIS TALLE 14;2;;2599;;;21;1320;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO GRIS TALLE 4;5985GR4;PIJAMA DE NENA GATO GRIS TALLE 4;4;;2599;;;21;1160;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO GRIS TALLE 8;5985GR8;PIJAMA DE NENA GATO GRIS TALLE 8;2;;2599;;;21;1240;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO ROJO TALLE 14;5985RO14;PIJAMA DE NENA GATO ROJO TALLE 14;3;;2599;;;21;1320;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENA GATO ROJO TALLE 8;5985RO8;PIJAMA DE NENA GATO ROJO TALLE 8;3;;2599;;;21;1240;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN AZUL TALLE 10;5988A10;PIJAMA DE NENE TIBURÓN AZUL TALLE 10;4;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN AZUL TALLE 12;5988A12;PIJAMA DE NENE TIBURÓN AZUL TALLE 12;4;;2499;;;21;1280;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN AZUL TALLE 6;5988A6;PIJAMA DE NENE TIBURÓN AZUL TALLE 6;3;;2499;;;21;1120;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 10;5988R10;PIJAMA DE NENE TIBURÓN ROJO TALLE 10;4;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 12;5988R12;PIJAMA DE NENE TIBURÓN ROJO TALLE 12;4;;2499;;;21;1280;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 14;5988R14;PIJAMA DE NENE TIBURÓN ROJO TALLE 14;4;;2499;;;21;1280;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 6;5988R6;PIJAMA DE NENE TIBURÓN ROJO TALLE 6;4;;2499;;;21;1120;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE TIBURÓN ROJO TALLE 8;5988R8;PIJAMA DE NENE TIBURÓN ROJO TALLE 8;2;;2499;;;21;1200;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 10;5989GRT10;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 10;4;;2499;;;21;1080;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 14;5989GRT14;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 14;3;;2499;;;21;1160;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 4;5989GRT4;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 4;4;;2499;;;21;1000;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 6;5989GRT6;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 6;4;;2499;;;21;1000;;Principal;;Pijamas;Mariana K;;
PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 8;5989GRT8;PIJAMA DE NENE GAMER GRIS Y ROJO TALLE 8;4;;2499;;;21;1080;;Principal;;Pijamas;Mariana K;;
BOMBACHA ALTA LESS NEGRA TALLE 2;5N2;BOMBACHA ALTA LESS NEGRA TALLE 2;4;;1899;;;21;703;;Principal;;Mallas;;;
COLALESS SEAMLESS ANIMAL PRINT NEGRO TALLE PM;601APNPM;COLALESS SEAMLESS ANIMAL PRINT NEGRO TALLE PM;6;;1240;;;21;567,9;;Principal;;Basica;NiBel;;
COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE MG;601APPMG;COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE MG;7;;1240;;;21;567,9;;Principal;;Basica;NiBel;;
COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE PM;601APPPM;COLALESS SEAMLESS ANIMAL PRINT PIEL TALLE PM;4;;1240;;;21;567,9;;Principal;;Basica;NiBel;;
COLALESS NIBEL BLANCO TALLE M/G;601BMG;COLALESS NIBEL BLANCO TALLE M/G;2;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
COLALESS NIBEL BLANCO TALLE P/M;601BPM;COLALESS NIBEL BLANCO TALLE P/M;6;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
COLALESS NIBEL NEGRO TALLE M/G;601NMG;COLALESS NIBEL NEGRO TALLE M/G;5;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
COLALESS NIBEL PIEL TALLE M/G;601PMG;COLALESS NIBEL PIEL TALLE M/G;7;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
VEDETINA NIBEL BLANCO TALLE P/M;602BPM;VEDETINA NIBEL BLANCO TALLE P/M;4;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
VEDETINA NIBEL NEGRO TALLE P/M;602NPM;VEDETINA NIBEL NEGRO TALLE P/M;6;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
VEDETINA NIBEL PIEL TALLE P/M;602PPM;VEDETINA NIBEL PIEL TALLE P/M;4;;1140;;;21;514,94;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL AMARILLO FLUOR TALLE M/G;606AMG;CULOTTELESS NIBEL AMARILLO FLUOR TALLE M/G;2;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL AMARILLO TALLE P/M;606APM;CULOTTELESS NIBEL AMARILLO TALLE P/M;4;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL BLANCO TALLE M/G;606BMG;CULOTTELESS NIBEL BLANCO TALLE M/G;3;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL BLANCO TALLE P/M;606BPM;CULOTTELESS NIBEL BLANCO TALLE P/M;6;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL FUCSIA TALLE P/M;606FPM;CULOTTELESS NIBEL FUCSIA TALLE P/M;5;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL NEGRO TALLE P/M;606NPM;CULOTTELESS NIBEL NEGRO TALLE P/M;7;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL PIEL TALLE M/G;606PMG;CULOTTELESS NIBEL PIEL TALLE M/G;5;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL PIEL TALLE P/M;606PPM;CULOTTELESS NIBEL PIEL TALLE P/M;5;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CULOTTELESS NIBEL VERDE TALLE P/M;606VPM;CULOTTELESS NIBEL VERDE TALLE P/M;3;;1280;;;21;590,02;;Principal;;Basica;NiBel;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE L;607BLL;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE L;7;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE M;607BLM;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE M;10;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE S;607BLS;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE S;8;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE XL;607BLXL;CORPIÑO DE BRETELES SEAMLESS ARETHA BLANCO TALLE XL;3;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE MG;607BMG;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE MG;2;;1499;;;21;716,4;;Principal;;Basica;NiBel;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE PM;607BPM;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS BLANCO TALLE PM;3;;1499;;;21;716,4;;Principal;;Basica;NiBel;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE L;607NEL;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE L;2;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE M;607NEM;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE M;6;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE S;607NES;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE S;12;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE XL;607NEXL;CORPIÑO DE BRETELES SEAMLESS ARETHA NEGRO TALLE XL;20;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE MG;607NMG;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE MG;3;;1499;;;21;716,4;;Principal;;Basica;NiBel;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE L;607NOL;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE L;8;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE M;607NOM;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE M;5;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE S;607NOS;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE S;10;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE XL;607NOXL;CORPIÑO DE BRETELES SEAMLESS ARETHA NOUGAT TALLE XL;8;;1950;;;21;976,65;;Principal;;Basica;Aretha;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE PM;607NPM;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS NEGRO TALLE PM;5;;1499;;;21;716,4;;Principal;;Basica;NiBel;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE MG;607PMG;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE MG;5;;1499;;;21;716,4;;Principal;;Basica;NiBel;;
BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE PM;607PPM;BOMBACHA SEGUNDA PIEL TIRO CORTO SEAMLESS PIEL TALLE PM;8;;1499;;;21;716,4;;Principal;;Basica;NiBel;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE L;608BLL;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE L;5;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE M;608BLM;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE M;5;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE S;608BLS;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE S;4;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XL;608BLXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XL;10;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XXL;608BLXXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA BLANCO TALLE XXL;2;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE L;608NEL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE L;11;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE M;608NEM;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE M;8;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE S;608NES;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE S;4;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE XXL;608NEXXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NEGRO TALLE XXL;17;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE L;608NOL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE L;5;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE M;608NOM;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE M;5;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE S;608NOS;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE S;6;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XL;608NOXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XL;5;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XXL;608NOXXL;CORPIÑO DEPORTIVO SEAMLESS ARETHA NOUGAT TALLE XXL;11;;2480;;;21;1240,15;;Principal;;Basica;Aretha;;
MEDIAS TÉRMICAS HOMBRE RHYTON SKI;6100;MEDIAS TÉRMICAS HOMBRE RHYTON SKI;19;;1450;;;21;670,8;;Principal;;Medias;Rhyton;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 2;6190A2;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 2;3;;870;;;21;366,47;;Principal;;Basica;Cocot;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 3;6190A3;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT AVELLANA TALLE 3;5;;870;;;21;366,47;;Principal;;Basica;Cocot;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT BLANCA TALLE 4;6190B4;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT BLANCA TALLE 4;11;;870;;;21;366,47;;Principal;;Basica;Cocot;;
VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT NEGRA TALLE 3;6190N3;VEDETINA SEGUNDA PIEL CORTADA A LASER COCOT NEGRA TALLE 3;5;;870;;;21;366,47;;Principal;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;6192A1;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;20;;870;;;21;366,47;;Principal;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;6192B1;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;19;;870;;;21;366,47;;Principal;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;6192B2;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;6;;870;;;21;366,47;;Principal;;Basica;Cocot;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;6192N1;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;9;;870;;;21;366,47;;Principal;;Basica;Cocot;;
